timestamp,Intensity,I/C,Speed_lane1,Speed_lane2,Rainfall,Sight,Date Time,Month,Weekday,Day,Weekend,Quarter,Hour,Minute
15/03/2019 11:45,517,0.52,104.9,91.3,0.75,58,2019-03-15 11:45:00,3,4,15,0,3,11,45
15/03/2019 12:00,525,0.53,104.1,92.2,0.75,58,2019-03-15 12:00:00,3,4,15,0,4,12,0
15/03/2019 12:15,524,0.52,104.2,91.9,0.13,69,2019-03-15 12:15:00,3,4,15,0,1,12,15
15/03/2019 12:30,544,0.54,102.9,92.8,0.13,69,2019-03-15 12:30:00,3,4,15,0,2,12,30
15/03/2019 12:45,574,0.57,104.2,91.7,0.13,69,2019-03-15 12:45:00,3,4,15,0,3,12,45
15/03/2019 13:00,710,0.71,104.3,91.7,0.13,69,2019-03-15 13:00:00,3,4,15,0,4,13,0
15/03/2019 13:15,599,0.6,104.2,90.9,4.0,50,2019-03-15 13:15:00,3,4,15,0,1,13,15
15/03/2019 13:30,629,0.63,102.8,91.8,4.0,50,2019-03-15 13:30:00,3,4,15,0,2,13,30
15/03/2019 13:45,571,0.57,106.0,93.4,4.0,50,2019-03-15 13:45:00,3,4,15,0,3,13,45
15/03/2019 14:00,592,0.59,104.6,92.2,4.0,50,2019-03-15 14:00:00,3,4,15,0,4,14,0
15/03/2019 14:15,639,0.64,102.7,89.9,7.25,63,2019-03-15 14:15:00,3,4,15,0,1,14,15
15/03/2019 14:30,726,0.73,98.4,87.0,7.25,63,2019-03-15 14:30:00,3,4,15,0,2,14,30
15/03/2019 14:45,606,0.61,102.7,88.7,7.25,63,2019-03-15 14:45:00,3,4,15,0,3,14,45
15/03/2019 15:00,656,0.66,104.3,90.5,7.25,63,2019-03-15 15:00:00,3,4,15,0,4,15,0
15/03/2019 15:15,680,0.68,103.6,90.7,0.5,65,2019-03-15 15:15:00,3,4,15,0,1,15,15
15/03/2019 15:30,728,0.73,102.7,89.4,0.5,65,2019-03-15 15:30:00,3,4,15,0,2,15,30
15/03/2019 15:45,753,0.75,100.1,86.9,0.5,65,2019-03-15 15:45:00,3,4,15,0,3,15,45
15/03/2019 16:00,785,0.79,87.8,75.5,0.5,65,2019-03-15 16:00:00,3,4,15,0,4,16,0
15/03/2019 16:15,711,0.71,88.9,76.5,0.13,72,2019-03-15 16:15:00,3,4,15,0,1,16,15
15/03/2019 16:30,767,0.77,103.2,88.6,0.13,72,2019-03-15 16:30:00,3,4,15,0,2,16,30
15/03/2019 16:45,760,0.76,102.1,90.7,0.13,72,2019-03-15 16:45:00,3,4,15,0,3,16,45
15/03/2019 17:00,676,0.68,101.5,87.5,0.13,72,2019-03-15 17:00:00,3,4,15,0,4,17,0
15/03/2019 17:15,780,0.78,99.2,86.1,0.0,73,2019-03-15 17:15:00,3,4,15,0,1,17,15
15/03/2019 17:30,692,0.69,104.0,90.8,0.0,73,2019-03-15 17:30:00,3,4,15,0,2,17,30
15/03/2019 17:45,692,0.69,104.6,92.2,0.0,73,2019-03-15 17:45:00,3,4,15,0,3,17,45
15/03/2019 18:00,755,0.76,105.1,93.4,0.0,73,2019-03-15 18:00:00,3,4,15,0,4,18,0
15/03/2019 18:15,557,0.56,104.5,92.2,0.0,75,2019-03-15 18:15:00,3,4,15,0,1,18,15
15/03/2019 18:30,629,0.63,106.7,94.4,0.0,75,2019-03-15 18:30:00,3,4,15,0,2,18,30
15/03/2019 18:45,539,0.54,105.1,93.8,0.0,75,2019-03-15 18:45:00,3,4,15,0,3,18,45
15/03/2019 19:00,445,0.45,107.9,95.7,0.0,75,2019-03-15 19:00:00,3,4,15,0,4,19,0
15/03/2019 19:15,437,0.44,111.3,97.7,0.0,75,2019-03-15 19:15:00,3,4,15,0,1,19,15
15/03/2019 19:30,441,0.44,113.7,100.5,0.0,75,2019-03-15 19:30:00,3,4,15,0,2,19,30
15/03/2019 19:45,337,0.34,116.5,99.7,0.0,75,2019-03-15 19:45:00,3,4,15,0,3,19,45
15/03/2019 20:00,354,0.35,116.6,100.6,0.0,75,2019-03-15 20:00:00,3,4,15,0,4,20,0
15/03/2019 20:15,308,0.31,111.6,100.5,0.0,75,2019-03-15 20:15:00,3,4,15,0,1,20,15
15/03/2019 20:30,327,0.33,117.9,101.2,0.0,75,2019-03-15 20:30:00,3,4,15,0,2,20,30
15/03/2019 20:45,287,0.29,118.3,101.5,0.0,75,2019-03-15 20:45:00,3,4,15,0,3,20,45
15/03/2019 21:00,258,0.26,115.7,102.5,0.0,75,2019-03-15 21:00:00,3,4,15,0,4,21,0
15/03/2019 21:15,259,0.26,114.0,104.3,0.0,74,2019-03-15 21:15:00,3,4,15,0,1,21,15
15/03/2019 21:30,226,0.23,87.6,100.0,0.0,74,2019-03-15 21:30:00,3,4,15,0,2,21,30
16/03/2019 06:00,41,0.04,106.1,100.7,2.25,32,2019-03-16 06:00:00,3,5,16,1,4,6,0
16/03/2019 06:15,51,0.05,106.1,93.4,2.5,50,2019-03-16 06:15:00,3,5,16,1,1,6,15
16/03/2019 06:30,96,0.1,111.7,95.1,2.5,50,2019-03-16 06:30:00,3,5,16,1,2,6,30
16/03/2019 06:45,81,0.08,107.2,95.3,2.5,50,2019-03-16 06:45:00,3,5,16,1,3,6,45
16/03/2019 07:00,67,0.07,114.5,96.3,2.5,50,2019-03-16 07:00:00,3,5,16,1,4,7,0
16/03/2019 07:15,85,0.09,109.2,97.5,5.75,56,2019-03-16 07:15:00,3,5,16,1,1,7,15
16/03/2019 07:30,108,0.11,104.5,94.5,5.75,56,2019-03-16 07:30:00,3,5,16,1,2,7,30
16/03/2019 07:45,147,0.15,110.0,97.3,5.75,56,2019-03-16 07:45:00,3,5,16,1,3,7,45
16/03/2019 08:00,169,0.17,114.7,99.4,5.75,56,2019-03-16 08:00:00,3,5,16,1,4,8,0
16/03/2019 08:15,160,0.16,108.6,96.4,2.75,56,2019-03-16 08:15:00,3,5,16,1,1,8,15
16/03/2019 08:30,224,0.22,113.8,98.2,2.75,56,2019-03-16 08:30:00,3,5,16,1,2,8,30
16/03/2019 08:45,236,0.24,106.9,96.0,2.75,56,2019-03-16 08:45:00,3,5,16,1,3,8,45
16/03/2019 09:00,297,0.3,108.5,94.3,2.75,56,2019-03-16 09:00:00,3,5,16,1,4,9,0
16/03/2019 09:15,289,0.29,108.1,94.0,0.75,66,2019-03-16 09:15:00,3,5,16,1,1,9,15
16/03/2019 09:30,418,0.42,109.0,93.9,0.75,66,2019-03-16 09:30:00,3,5,16,1,2,9,30
16/03/2019 09:45,426,0.43,104.7,94.1,0.75,66,2019-03-16 09:45:00,3,5,16,1,3,9,45
16/03/2019 10:00,503,0.5,105.2,92.9,0.75,66,2019-03-16 10:00:00,3,5,16,1,4,10,0
16/03/2019 10:15,385,0.39,107.5,93.3,0.13,68,2019-03-16 10:15:00,3,5,16,1,1,10,15
16/03/2019 10:30,452,0.45,106.5,93.7,0.13,68,2019-03-16 10:30:00,3,5,16,1,2,10,30
16/03/2019 10:45,501,0.5,106.3,93.2,0.13,68,2019-03-16 10:45:00,3,5,16,1,3,10,45
16/03/2019 11:00,493,0.49,105.4,95.1,0.13,68,2019-03-16 11:00:00,3,5,16,1,4,11,0
16/03/2019 11:15,479,0.48,107.9,94.0,0.13,75,2019-03-16 11:15:00,3,5,16,1,1,11,15
16/03/2019 11:30,441,0.44,105.4,95.0,0.13,75,2019-03-16 11:30:00,3,5,16,1,2,11,30
16/03/2019 11:45,506,0.51,106.7,94.3,0.13,75,2019-03-16 11:45:00,3,5,16,1,3,11,45
16/03/2019 12:00,529,0.53,106.9,93.9,0.13,75,2019-03-16 12:00:00,3,5,16,1,4,12,0
16/03/2019 12:15,506,0.51,108.0,95.1,0.13,75,2019-03-16 12:15:00,3,5,16,1,1,12,15
16/03/2019 12:30,565,0.57,106.6,93.3,0.13,75,2019-03-16 12:30:00,3,5,16,1,2,12,30
16/03/2019 12:45,554,0.55,106.2,93.7,0.13,75,2019-03-16 12:45:00,3,5,16,1,3,12,45
16/03/2019 13:00,576,0.58,107.7,93.4,0.13,75,2019-03-16 13:00:00,3,5,16,1,4,13,0
16/03/2019 13:15,589,0.59,106.7,93.5,0.0,75,2019-03-16 13:15:00,3,5,16,1,1,13,15
16/03/2019 13:30,627,0.63,100.7,90.0,0.0,75,2019-03-16 13:30:00,3,5,16,1,2,13,30
16/03/2019 13:45,585,0.59,100.3,85.7,0.0,75,2019-03-16 13:45:00,3,5,16,1,3,13,45
16/03/2019 14:00,607,0.61,104.1,93.9,0.0,75,2019-03-16 14:00:00,3,5,16,1,4,14,0
16/03/2019 14:15,643,0.64,107.8,94.9,0.0,75,2019-03-16 14:15:00,3,5,16,1,1,14,15
16/03/2019 14:30,655,0.66,105.3,93.9,0.0,75,2019-03-16 14:30:00,3,5,16,1,2,14,30
16/03/2019 14:45,640,0.64,104.6,94.2,0.0,75,2019-03-16 14:45:00,3,5,16,1,3,14,45
16/03/2019 15:00,592,0.59,106.9,95.4,0.0,75,2019-03-16 15:00:00,3,5,16,1,4,15,0
16/03/2019 15:15,578,0.58,106.9,94.6,0.0,80,2019-03-16 15:15:00,3,5,16,1,1,15,15
16/03/2019 15:30,594,0.59,106.7,95.1,0.0,80,2019-03-16 15:30:00,3,5,16,1,2,15,30
16/03/2019 15:45,558,0.56,107.4,95.5,0.0,80,2019-03-16 15:45:00,3,5,16,1,3,15,45
16/03/2019 16:00,543,0.54,109.0,96.1,0.0,80,2019-03-16 16:00:00,3,5,16,1,4,16,0
16/03/2019 16:15,500,0.5,108.5,96.5,0.0,80,2019-03-16 16:15:00,3,5,16,1,1,16,15
16/03/2019 16:30,512,0.51,110.3,97.1,0.0,80,2019-03-16 16:30:00,3,5,16,1,2,16,30
16/03/2019 16:45,465,0.47,107.4,95.5,0.0,80,2019-03-16 16:45:00,3,5,16,1,3,16,45
16/03/2019 17:00,449,0.45,106.7,96.3,0.0,80,2019-03-16 17:00:00,3,5,16,1,4,17,0
16/03/2019 17:15,462,0.46,108.9,96.3,0.0,80,2019-03-16 17:15:00,3,5,16,1,1,17,15
16/03/2019 17:30,489,0.49,109.5,96.3,0.0,80,2019-03-16 17:30:00,3,5,16,1,2,17,30
16/03/2019 17:45,468,0.47,110.7,97.1,0.0,80,2019-03-16 17:45:00,3,5,16,1,3,17,45
16/03/2019 18:00,436,0.44,112.8,98.6,0.0,80,2019-03-16 18:00:00,3,5,16,1,4,18,0
16/03/2019 18:15,345,0.35,110.8,97.0,0.0,75,2019-03-16 18:15:00,3,5,16,1,1,18,15
16/03/2019 18:30,338,0.34,111.0,98.4,0.0,75,2019-03-16 18:30:00,3,5,16,1,2,18,30
16/03/2019 18:45,313,0.31,105.1,97.6,0.0,75,2019-03-16 18:45:00,3,5,16,1,3,18,45
16/03/2019 19:00,315,0.32,110.0,97.8,0.0,75,2019-03-16 19:00:00,3,5,16,1,4,19,0
16/03/2019 19:15,290,0.29,116.0,102.0,0.0,75,2019-03-16 19:15:00,3,5,16,1,1,19,15
16/03/2019 19:30,293,0.29,119.1,104.4,0.0,75,2019-03-16 19:30:00,3,5,16,1,2,19,30
16/03/2019 19:45,345,0.35,117.5,102.5,0.0,75,2019-03-16 19:45:00,3,5,16,1,3,19,45
16/03/2019 20:00,316,0.32,117.9,104.7,0.0,75,2019-03-16 20:00:00,3,5,16,1,4,20,0
16/03/2019 20:15,282,0.28,119.4,105.4,0.0,75,2019-03-16 20:15:00,3,5,16,1,1,20,15
16/03/2019 20:30,280,0.28,115.9,104.4,0.0,75,2019-03-16 20:30:00,3,5,16,1,2,20,30
16/03/2019 20:45,280,0.28,118.5,104.8,0.0,75,2019-03-16 20:45:00,3,5,16,1,3,20,45
16/03/2019 21:00,212,0.21,118.6,107.2,0.0,75,2019-03-16 21:00:00,3,5,16,1,4,21,0
16/03/2019 21:15,218,0.22,117.5,104.6,0.0,75,2019-03-16 21:15:00,3,5,16,1,1,21,15
16/03/2019 21:30,249,0.25,122.5,104.6,0.0,75,2019-03-16 21:30:00,3,5,16,1,2,21,30
16/03/2019 21:45,233,0.23,117.9,103.2,0.0,75,2019-03-16 21:45:00,3,5,16,1,3,21,45
17/03/2019 06:00,45,0.05,120.7,103.9,3.25,70,2019-03-17 06:00:00,3,6,17,1,4,6,0
17/03/2019 06:30,43,0.04,105.5,95.3,0.25,70,2019-03-17 06:30:00,3,6,17,1,2,6,30
17/03/2019 06:45,42,0.04,107.0,94.0,0.25,70,2019-03-17 06:45:00,3,6,17,1,3,6,45
17/03/2019 07:00,45,0.05,122.0,96.9,0.25,70,2019-03-17 07:00:00,3,6,17,1,4,7,0
17/03/2019 07:30,49,0.05,100.0,100.4,0.0,70,2019-03-17 07:30:00,3,6,17,1,2,7,30
17/03/2019 07:45,53,0.05,129.0,102.6,0.0,70,2019-03-17 07:45:00,3,6,17,1,3,7,45
17/03/2019 08:00,50,0.05,126.4,106.9,0.0,70,2019-03-17 08:00:00,3,6,17,1,4,8,0
17/03/2019 08:15,60,0.06,126.2,104.8,0.75,69,2019-03-17 08:15:00,3,6,17,1,1,8,15
17/03/2019 08:30,82,0.08,99.0,98.6,0.75,69,2019-03-17 08:30:00,3,6,17,1,2,8,30
17/03/2019 08:45,94,0.09,113.4,98.8,0.75,69,2019-03-17 08:45:00,3,6,17,1,3,8,45
17/03/2019 09:00,106,0.11,98.3,100.6,0.75,69,2019-03-17 09:00:00,3,6,17,1,4,9,0
17/03/2019 09:15,144,0.14,114.2,96.7,3.75,41,2019-03-17 09:15:00,3,6,17,1,1,9,15
17/03/2019 09:30,165,0.17,116.1,99.9,3.75,41,2019-03-17 09:30:00,3,6,17,1,2,9,30
17/03/2019 09:45,219,0.22,112.7,97.6,3.75,41,2019-03-17 09:45:00,3,6,17,1,3,9,45
17/03/2019 10:00,235,0.24,113.8,97.8,3.75,41,2019-03-17 10:00:00,3,6,17,1,4,10,0
17/03/2019 10:15,255,0.26,110.3,96.2,0.13,75,2019-03-17 10:15:00,3,6,17,1,1,10,15
17/03/2019 10:30,276,0.28,107.6,95.3,0.13,75,2019-03-17 10:30:00,3,6,17,1,2,10,30
17/03/2019 10:45,312,0.31,106.0,94.3,0.13,75,2019-03-17 10:45:00,3,6,17,1,3,10,45
17/03/2019 11:00,301,0.3,108.6,97.3,0.13,75,2019-03-17 11:00:00,3,6,17,1,4,11,0
17/03/2019 11:15,358,0.36,107.2,93.3,0.13,75,2019-03-17 11:15:00,3,6,17,1,1,11,15
17/03/2019 11:30,353,0.35,105.4,95.5,0.13,75,2019-03-17 11:30:00,3,6,17,1,2,11,30
17/03/2019 11:45,395,0.4,105.0,94.5,0.13,75,2019-03-17 11:45:00,3,6,17,1,3,11,45
17/03/2019 12:00,423,0.42,107.2,95.4,0.13,75,2019-03-17 12:00:00,3,6,17,1,4,12,0
17/03/2019 12:15,389,0.39,107.8,95.7,0.75,79,2019-03-17 12:15:00,3,6,17,1,1,12,15
17/03/2019 12:30,466,0.47,106.0,94.8,0.75,79,2019-03-17 12:30:00,3,6,17,1,2,12,30
17/03/2019 12:45,488,0.49,109.3,94.8,0.75,79,2019-03-17 12:45:00,3,6,17,1,3,12,45
17/03/2019 13:00,492,0.49,107.2,94.1,0.75,79,2019-03-17 13:00:00,3,6,17,1,4,13,0
17/03/2019 13:15,522,0.52,104.8,93.7,0.13,81,2019-03-17 13:15:00,3,6,17,1,1,13,15
17/03/2019 13:30,544,0.54,106.3,94.9,0.13,81,2019-03-17 13:30:00,3,6,17,1,2,13,30
17/03/2019 13:45,565,0.57,104.9,93.0,0.13,81,2019-03-17 13:45:00,3,6,17,1,3,13,45
17/03/2019 14:00,595,0.6,105.7,93.8,0.13,81,2019-03-17 14:00:00,3,6,17,1,4,14,0
17/03/2019 14:15,565,0.57,105.8,93.3,0.0,83,2019-03-17 14:15:00,3,6,17,1,1,14,15
17/03/2019 14:30,570,0.57,106.7,94.1,0.0,83,2019-03-17 14:30:00,3,6,17,1,2,14,30
17/03/2019 14:45,518,0.52,106.3,94.4,0.0,83,2019-03-17 14:45:00,3,6,17,1,3,14,45
17/03/2019 15:00,494,0.49,109.7,94.6,0.0,83,2019-03-17 15:00:00,3,6,17,1,4,15,0
17/03/2019 15:15,500,0.5,109.0,94.9,0.13,83,2019-03-17 15:15:00,3,6,17,1,1,15,15
17/03/2019 15:30,446,0.45,106.6,94.3,0.13,83,2019-03-17 15:30:00,3,6,17,1,2,15,30
17/03/2019 15:45,427,0.43,107.8,95.6,0.13,83,2019-03-17 15:45:00,3,6,17,1,3,15,45
17/03/2019 16:00,464,0.46,108.4,95.8,0.13,83,2019-03-17 16:00:00,3,6,17,1,4,16,0
17/03/2019 16:15,439,0.44,109.9,95.7,0.0,83,2019-03-17 16:15:00,3,6,17,1,1,16,15
17/03/2019 16:30,446,0.45,109.6,96.0,0.0,83,2019-03-17 16:30:00,3,6,17,1,2,16,30
17/03/2019 16:45,439,0.44,109.8,95.4,0.0,83,2019-03-17 16:45:00,3,6,17,1,3,16,45
17/03/2019 17:00,420,0.42,108.3,96.6,0.0,83,2019-03-17 17:00:00,3,6,17,1,4,17,0
17/03/2019 17:15,403,0.4,106.7,96.1,0.0,80,2019-03-17 17:15:00,3,6,17,1,1,17,15
17/03/2019 17:30,457,0.46,109.3,96.7,0.0,80,2019-03-17 17:30:00,3,6,17,1,2,17,30
17/03/2019 17:45,373,0.37,110.2,95.3,0.0,80,2019-03-17 17:45:00,3,6,17,1,3,17,45
17/03/2019 18:00,376,0.38,106.1,97.5,0.0,80,2019-03-17 18:00:00,3,6,17,1,4,18,0
17/03/2019 18:15,365,0.37,110.1,97.0,0.0,75,2019-03-17 18:15:00,3,6,17,1,1,18,15
17/03/2019 18:30,304,0.3,112.5,98.1,0.0,75,2019-03-17 18:30:00,3,6,17,1,2,18,30
17/03/2019 18:45,329,0.33,110.1,97.6,0.0,75,2019-03-17 18:45:00,3,6,17,1,3,18,45
17/03/2019 19:00,310,0.31,108.1,97.5,0.0,75,2019-03-17 19:00:00,3,6,17,1,4,19,0
17/03/2019 19:15,315,0.32,116.3,104.7,1.0,75,2019-03-17 19:15:00,3,6,17,1,1,19,15
17/03/2019 19:30,294,0.29,116.6,104.2,1.0,75,2019-03-17 19:30:00,3,6,17,1,2,19,30
17/03/2019 19:45,313,0.31,119.3,104.5,1.0,75,2019-03-17 19:45:00,3,6,17,1,3,19,45
17/03/2019 20:00,289,0.29,117.9,103.5,1.0,75,2019-03-17 20:00:00,3,6,17,1,4,20,0
17/03/2019 20:15,309,0.31,117.2,102.7,0.13,70,2019-03-17 20:15:00,3,6,17,1,1,20,15
17/03/2019 20:30,302,0.3,117.6,103.8,0.13,70,2019-03-17 20:30:00,3,6,17,1,2,20,30
17/03/2019 20:45,271,0.27,120.0,103.3,0.13,70,2019-03-17 20:45:00,3,6,17,1,3,20,45
17/03/2019 21:00,218,0.22,115.3,104.8,0.13,70,2019-03-17 21:00:00,3,6,17,1,4,21,0
17/03/2019 21:15,121,0.12,117.9,107.7,0.0,70,2019-03-17 21:15:00,3,6,17,1,1,21,15
17/03/2019 21:30,221,0.22,116.0,100.1,0.0,70,2019-03-17 21:30:00,3,6,17,1,2,21,30
17/03/2019 21:45,208,0.21,117.0,97.7,0.0,70,2019-03-17 21:45:00,3,6,17,1,3,21,45
18/03/2019 06:00,141,0.14,125.0,103.1,0.0,69,2019-03-18 06:00:00,3,0,18,0,4,6,0
18/03/2019 06:15,210,0.21,110.9,97.7,0.0,70,2019-03-18 06:15:00,3,0,18,0,1,6,15
18/03/2019 06:30,386,0.39,109.2,94.8,0.0,70,2019-03-18 06:30:00,3,0,18,0,2,6,30
18/03/2019 06:45,617,0.62,103.4,92.0,0.0,70,2019-03-18 06:45:00,3,0,18,0,3,6,45
18/03/2019 07:00,797,0.8,101.9,89.4,0.0,70,2019-03-18 07:00:00,3,0,18,0,4,7,0
18/03/2019 07:15,925,0.93,73.4,61.6,0.0,69,2019-03-18 07:15:00,3,0,18,0,1,7,15
18/03/2019 07:30,902,0.9,57.9,53.3,0.0,69,2019-03-18 07:30:00,3,0,18,0,2,7,30
18/03/2019 07:45,827,0.83,59.0,60.3,0.0,69,2019-03-18 07:45:00,3,0,18,0,3,7,45
18/03/2019 08:00,834,0.83,95.2,85.1,0.0,69,2019-03-18 08:00:00,3,0,18,0,4,8,0
18/03/2019 08:15,867,0.87,66.7,60.9,0.0,69,2019-03-18 08:15:00,3,0,18,0,1,8,15
18/03/2019 08:30,845,0.85,75.4,69.4,0.0,69,2019-03-18 08:30:00,3,0,18,0,2,8,30
18/03/2019 08:45,823,0.82,90.8,81.1,0.0,69,2019-03-18 08:45:00,3,0,18,0,3,8,45
18/03/2019 09:00,686,0.69,101.4,89.7,0.0,69,2019-03-18 09:00:00,3,0,18,0,4,9,0
18/03/2019 09:15,479,0.48,105.0,93.1,0.0,73,2019-03-18 09:15:00,3,0,18,0,1,9,15
18/03/2019 09:30,541,0.54,105.0,92.2,0.0,73,2019-03-18 09:30:00,3,0,18,0,2,9,30
18/03/2019 09:45,520,0.52,104.1,92.5,0.0,73,2019-03-18 09:45:00,3,0,18,0,3,9,45
18/03/2019 10:00,444,0.44,107.4,94.3,0.0,73,2019-03-18 10:00:00,3,0,18,0,4,10,0
18/03/2019 10:15,391,0.39,105.0,92.6,0.0,79,2019-03-18 10:15:00,3,0,18,0,1,10,15
18/03/2019 10:30,444,0.44,104.3,91.5,0.0,79,2019-03-18 10:30:00,3,0,18,0,2,10,30
18/03/2019 10:45,464,0.46,104.1,90.7,0.0,79,2019-03-18 10:45:00,3,0,18,0,3,10,45
18/03/2019 11:00,424,0.42,104.5,93.2,0.0,79,2019-03-18 11:00:00,3,0,18,0,4,11,0
18/03/2019 11:15,243,0.24,105.3,92.3,0.0,80,2019-03-18 11:15:00,3,0,18,0,1,11,15
18/03/2019 11:30,330,0.33,105.0,92.9,0.0,80,2019-03-18 11:30:00,3,0,18,0,2,11,30
18/03/2019 11:45,459,0.46,106.2,93.3,0.0,80,2019-03-18 11:45:00,3,0,18,0,3,11,45
18/03/2019 12:00,436,0.44,103.9,90.5,0.0,80,2019-03-18 12:00:00,3,0,18,0,4,12,0
18/03/2019 12:15,447,0.45,104.7,93.1,0.0,80,2019-03-18 12:15:00,3,0,18,0,1,12,15
18/03/2019 12:30,480,0.48,104.9,92.7,0.0,80,2019-03-18 12:30:00,3,0,18,0,2,12,30
18/03/2019 12:45,554,0.55,105.2,90.8,0.0,80,2019-03-18 12:45:00,3,0,18,0,3,12,45
18/03/2019 13:00,540,0.54,103.7,91.4,0.0,80,2019-03-18 13:00:00,3,0,18,0,4,13,0
18/03/2019 13:15,487,0.49,102.9,90.7,0.0,79,2019-03-18 13:15:00,3,0,18,0,1,13,15
18/03/2019 13:30,546,0.55,105.2,92.0,0.0,79,2019-03-18 13:30:00,3,0,18,0,2,13,30
18/03/2019 13:45,501,0.5,104.2,90.1,0.0,79,2019-03-18 13:45:00,3,0,18,0,3,13,45
18/03/2019 14:00,488,0.49,106.7,92.5,0.0,79,2019-03-18 14:00:00,3,0,18,0,4,14,0
18/03/2019 14:15,525,0.53,106.1,92.9,0.0,80,2019-03-18 14:15:00,3,0,18,0,1,14,15
18/03/2019 14:30,512,0.51,107.1,93.1,0.0,80,2019-03-18 14:30:00,3,0,18,0,2,14,30
18/03/2019 14:45,628,0.63,103.6,90.8,0.0,80,2019-03-18 14:45:00,3,0,18,0,3,14,45
18/03/2019 15:00,562,0.56,105.2,91.5,0.0,80,2019-03-18 15:00:00,3,0,18,0,4,15,0
18/03/2019 15:15,493,0.49,105.1,91.7,0.0,78,2019-03-18 15:15:00,3,0,18,0,1,15,15
18/03/2019 15:30,657,0.66,103.3,91.3,0.0,78,2019-03-18 15:30:00,3,0,18,0,2,15,30
18/03/2019 15:45,753,0.75,103.9,90.6,0.0,78,2019-03-18 15:45:00,3,0,18,0,3,15,45
18/03/2019 16:00,751,0.75,102.4,90.3,0.0,78,2019-03-18 16:00:00,3,0,18,0,4,16,0
18/03/2019 16:15,660,0.66,104.1,91.7,0.0,80,2019-03-18 16:15:00,3,0,18,0,1,16,15
18/03/2019 16:30,808,0.81,103.6,90.9,0.0,80,2019-03-18 16:30:00,3,0,18,0,2,16,30
18/03/2019 16:45,805,0.81,102.2,91.3,0.0,80,2019-03-18 16:45:00,3,0,18,0,3,16,45
18/03/2019 17:00,809,0.81,102.5,91.5,0.0,80,2019-03-18 17:00:00,3,0,18,0,4,17,0
18/03/2019 17:15,766,0.77,104.7,92.8,0.0,78,2019-03-18 17:15:00,3,0,18,0,1,17,15
18/03/2019 17:30,822,0.82,103.5,91.4,0.0,78,2019-03-18 17:30:00,3,0,18,0,2,17,30
18/03/2019 17:45,839,0.84,103.1,90.5,0.0,78,2019-03-18 17:45:00,3,0,18,0,3,17,45
18/03/2019 18:00,738,0.74,102.9,91.1,0.0,78,2019-03-18 18:00:00,3,0,18,0,4,18,0
18/03/2019 18:15,647,0.65,106.1,94.7,0.0,74,2019-03-18 18:15:00,3,0,18,0,1,18,15
18/03/2019 18:30,590,0.59,108.9,94.9,0.0,74,2019-03-18 18:30:00,3,0,18,0,2,18,30
18/03/2019 18:45,522,0.52,108.3,94.6,0.0,74,2019-03-18 18:45:00,3,0,18,0,3,18,45
18/03/2019 19:00,457,0.46,109.5,95.4,0.0,74,2019-03-18 19:00:00,3,0,18,0,4,19,0
18/03/2019 19:15,380,0.38,114.8,101.1,0.0,70,2019-03-18 19:15:00,3,0,18,0,1,19,15
18/03/2019 19:30,347,0.35,117.2,100.3,0.0,70,2019-03-18 19:30:00,3,0,18,0,2,19,30
18/03/2019 19:45,335,0.34,115.7,101.2,0.0,70,2019-03-18 19:45:00,3,0,18,0,3,19,45
18/03/2019 20:00,280,0.28,112.1,101.6,0.0,70,2019-03-18 20:00:00,3,0,18,0,4,20,0
18/03/2019 20:15,227,0.23,115.8,104.1,0.0,67,2019-03-18 20:15:00,3,0,18,0,1,20,15
18/03/2019 20:30,257,0.26,116.8,104.0,0.0,67,2019-03-18 20:30:00,3,0,18,0,2,20,30
18/03/2019 20:45,250,0.25,118.4,103.4,0.0,67,2019-03-18 20:45:00,3,0,18,0,3,20,45
18/03/2019 21:00,204,0.2,117.8,102.4,0.0,67,2019-03-18 21:00:00,3,0,18,0,4,21,0
18/03/2019 21:15,226,0.23,115.2,105.0,0.0,63,2019-03-18 21:15:00,3,0,18,0,1,21,15
18/03/2019 21:30,253,0.25,113.5,101.5,0.0,63,2019-03-18 21:30:00,3,0,18,0,2,21,30
18/03/2019 21:45,204,0.2,113.2,103.7,0.0,63,2019-03-18 21:45:00,3,0,18,0,3,21,45
19/03/2019 06:00,122,0.12,114.6,105.7,0.0,59,2019-03-19 06:00:00,3,1,19,0,4,6,0
19/03/2019 06:15,202,0.2,114.6,97.1,0.0,57,2019-03-19 06:15:00,3,1,19,0,1,6,15
19/03/2019 06:30,384,0.38,108.4,94.6,0.0,57,2019-03-19 06:30:00,3,1,19,0,2,6,30
19/03/2019 06:45,591,0.59,107.0,93.8,0.0,57,2019-03-19 06:45:00,3,1,19,0,3,6,45
19/03/2019 07:00,735,0.74,103.6,91.6,0.0,57,2019-03-19 07:00:00,3,1,19,0,4,7,0
19/03/2019 07:15,853,0.85,101.8,90.5,0.0,71,2019-03-19 07:15:00,3,1,19,0,1,7,15
19/03/2019 07:30,933,0.93,66.2,48.3,0.0,71,2019-03-19 07:30:00,3,1,19,0,2,7,30
19/03/2019 07:45,879,0.88,31.4,32.1,0.0,71,2019-03-19 07:45:00,3,1,19,0,3,7,45
19/03/2019 08:00,809,0.81,68.3,59.6,0.0,71,2019-03-19 08:00:00,3,1,19,0,4,8,0
19/03/2019 08:15,759,0.76,98.7,89.7,0.0,80,2019-03-19 08:15:00,3,1,19,0,1,8,15
